@RELATION cluster_test
@ATTRIBUTE x continuous
@ATTRIBUTE y continuous
@ATTRIBUTE color {r,g,b}
@DATA
-16.50985032884772,12.551369214025705,r
34.55911874601273,-9.477943782951069,r
15.943586326330198,13.836778501514035,r
-10.314533874121645,-14.318591724902106,r
28.594258254679463,-8.44212186875902,r
25.91919481112322,-25.42070415826165,r
-5.050721610037277,-3.971335521849677,r
-15.772124929378155,9.833063516684282,r
-17.24774808723951,10.688167163252555,r
28.712702820158945,34.460254425364234,r
14.969799004668067,0.056105533144657826,r
1.3037431351771929,-18.422331421266772,r
48.57871258466341,14.625608831896994,r
-17.367628780264894,-15.595900310710572,r
-5.106675697135312,8.459185028152431,r
-26.9587717346026,-9.034521691635685,r
-50.856196537049385,-3.546668436532131,r
-18.85703872891809,-47.75554615693501,r
-3.3067077558156566,-51.35566490967954,r
32.524221683015064,0.50394164529758,r
2.14992438239444,-54.554959214827754,r
-11.047577831698494,-18.533893510528483,r
-11.369394269624902,-4.425898199197546,r
-13.863262781792166,13.793361825287146,r
-34.196444924144075,-16.43561205976262,r
9.727835610305647,-20.870762667139992,r
-12.069871629764194,-6.010346417283188,r
-17.59680349536828,-17.252489389199845,r
18.038322654245356,18.066498032554186,r
-19.84277617467672,1.5637592840450303,r
-23.10933654695428,25.347862760562215,r
-26.153955251909142,16.53839802214137,r
-45.96110429260492,10.329758001832307,r
8.26224502458858,-3.9454224109731175,r
2.1805525057286026,-20.343183016216653,r
2.092817621405313,4.161138630691665,r
3.8765690579021523,20.44145811541093,r
-9.895852193794541,-56.733879985214124,r
0.2010615839880856,-14.809545317073969,r
-29.550637365942887,-0.5234888591459637,r
-20.29314264280656,12.336771665827548,r
-3.4043372035743467,-1.7016797961372117,r
33.80646186099642,12.602944749706682,r
7.64433700445944,-3.2045791770652805,r
-2.7996376028313428,-14.415566431403828,r
-4.770350841442241,-57.55587295754846,r
9.730802158441639,5.144337041743796,r
-37.74217848825414,1.0828044912494263,r
21.329315145049144,-22.815932038517296,r
-12.0,-13.181941714988884,r
-48.480845841144195,-10.533619359853416,r
-53.182764981064665,-22.536116783660567,r
28.48988259541344,31.398924760903522,r
-21.176890477671034,-15.0447452478688,r
24.882746754383547,-10.0,r
-61.32327804627119,-3.4821985126803403,r
2.992354315037854,45.446696972577925,r
-31.44949577191401,-41.19079255800948,r
17.922186783403813,11.01222269215325,r
-25.18766810676758,-11.574487538838822,r
-25.407232724527386,-21.516132666602612,r
19.48124563001939,3.4889962625620257,r
-49.59352888480504,-5.902136319731305,r
-13.775937813383711,-10.459903490689591,r
12.72411798686993,-19.414777319472556,r
-0.3471210968516374,-48.18996504128093,r
-20.32039208571399,-50.26027266106304,r
-25.943164475350756,-10.235873872919159,r
-2.8453726241472133,27.28170880648348,r
-43.80827992583627,-34.04497090168876,r
-9.799956836037971,35.14812041149871,r
-16.99953152541952,-7.257785010370424,r
20.306060480426126,-9.915230961289495,r
-5.901968192773596,-14.910215938984694,r
28.806572359673396,-1.7158261553723158,r
-14.424151709070136,-21.58386722295601,r
-34.58866452944923,0.7325720504698445,r
-15.866653992264474,-14.56893256850671,r
-6.800943507693152,0.6724748348074048,r
-21.145379150777153,21.879951886140304,r
33.23094117514712,11.25340540557201,r
-29.682576564520954,10.773929935611715,r
-14.968697600406799,8.76579050585417,r
-39.11180147217982,-10.354938357651847,r
21.570746802027912,28.458269505127294,r
-39.759774670826744,10.707496744031943,r
-7.462766092749019,7.647015546718919,r
9.803330233632813,11.939485526557501,r
-31.68780589387622,10.579216261713615,r
-36.65333283470246,-17.45312151476744,r
-12.378199640259727,-42.40460970280684,r
-41.00511057235147,-11.928382830803704,r
1.7979486232091073,19.066295188716996,r
37.31561876197476,5.487979147993911,r
-30.036125254817577,-15.038349809546945,r
4.337324800914015,-15.978916742306154,r
14.684268981391545,4.193946842859583,r
-23.248980804465976,3.7559145921023447,r
7.373350012707172,-14.665015656716761,r
-13.34282942283614,-23.846860786373924,r
15.800264330209677,0.1686983291811277,r
-14.019170390864426,-13.67103676940546,r
-30.01429341248802,-33.81913477574855,r
9.891636209410631,41.6532103212612,r
-24.945499100649318,-19.855662958256204,r
-13.020234809173122,3.493831377602966,r
4.8744172147231595,-8.688708882699123,r
50.52720240188849,3.012940264913187,r
60.80817337271436,14.591176824775566,r
2.2468674064518126,-27.364707284748942,r
26.466334653423964,-10.377618345060291,r
-14.741831492668162,28.7218931459874,r
-3.001723604875396,-7.911490374472932,r
3.140708895808718,33.748942533178926,r
15.977457062205655,17.13468196441744,r
-22.90745201836664,-26.975180413108767,r
-11.608183273688601,-11.073181494582215,r
-38.341050452981364,-16.210937938887003,r
-30.40428802186758,-16.396926139573246,r
17.811799539564763,-0.9144411549272533,r
-36.99909900707665,-8.150472257936865,r
-27.38304364680542,-35.73631027963951,r
-11.043273122742075,25.86957308836488,r
-14.464625475968248,0.9956814272265824,r
-4.405140539053445,26.342619903607584,r
19.542576440921774,31.035766952976186,r
-15.982397643510414,-14.354318201861693,r
-18.30681959520606,-11.39363295879204,r
-7.483054044894104,-6.792805011948313,r
-65.39057317589196,-22.12783269848982,r
33.8060461173628,25.62206477211845,r
27.18558102270208,20.441610705298732,r
31.854225694639005,-9.193228143120832,r
-2.931300511952987,-25.530099079898847,r
-11.484376981320624,-22.151246467895753,r
50.97555806410986,14.132745687477142,r
-35.65478736577299,-3.54879535379611,r
-18.788297401616923,-13.758066333301306,r
23.03447510055409,-14.823907904387557,r
4.081625366569562,40.80642682292318,r
-14.690509933332166,-12.987060960667538,r
34.79680815885255,20.983173699706178,r
17.37763171905353,31.55522649092775,r
-11.484606240923661,13.543500651149774,r
-71.68257211953343,-14.29629517683332,r
6.802850984172604,58.56774873592959,r
20.908504208943295,37.315576562140606,r
51.39577958901654,26.17267930888715,r
-42.39932448946416,-45.91129727287845,r
25.89181719112529,1.124462019928604,r
-21.103528052520282,-32.69028339540802,r
31.570574941031943,-22.08643922698805,r
-37.99396607428692,-18.008834652693736,r
-34.78102782722095,-37.14550719832273,r
-18.622285697460846,-3.120307456404806,r
9.224519784459162,20.740486238181127,r
23.58360200646763,17.994083456014042,r
-21.875942867164675,-2.196545918114598,r
-27.797428440381225,-16.979397427407196,r
0.4162175690466654,-25.451420001940463,r
-2.844166576097715,-12.727854645805781,r
6.135289284366269,3.020475648658147,r
-45.12941023741235,-45.795321806279446,r
6.239672358612285,19.02373531642621,r
-22.60149838704325,-47.02894505182907,r
-17.22679559464867,-28.659818446317594,r
17.142471148223432,-30.714459266212693,r
-19.864576493959355,36.4354606991642,r
-44.97334469117571,-53.830439396245026,r
-28.885190833832084,-10.258240077031067,r
34.77746972610643,-1.7501129146383345,r
23.0,21.82350777335946,r
-29.864576493959355,-10.10912933195046,r
-12.317223024082885,20.796562307333808,r
-0.3042116079233743,-43.930520364097035,r
-10.679385851943923,-3.0362124604911553,r
-12.770694691199784,8.335653683103892,r
-11.987411612780653,-21.97683505223485,r
-34.7857334127549,32.84068939616842,r
48.53173017016163,6.81487666488566,r
66.19360769452129,25.64877790218692,r
-3.6074619194903654,-45.64354063160463,r
-22.93101922235836,-6.14640315882164,r
-14.154676334950787,-15.998046719209196,r
0.27082875859290567,-21.99210053693729,r
15.894867555801525,15.869336842191085,r
-11.137462119763137,-56.92223196107414,r
-13.739804911611582,17.374720249855883,r
-22.37844096681001,-26.4265106218781,r
25.976995231004576,18.314930548004856,r
-0.7829846263197524,7.747152147067311,r
29.400207084096376,11.166981019598907,r
45.845467238767654,-6.393806975507122,r
31.118035981664686,57.261693277600635,r
-40.793671990465064,-12.0,r
-7.601057301430245,14.466380640146584,r
-9.033048101388642,-10.06612664809737,r
-29.69361323559503,-14.33913803737947,r
47.43372186626089,0.3335242656266111,r
36.33200546382747,-15.448464238098417,r
-2.048519451755517,32.35345803932491,r
5.895429015514694,-21.83340860975889,r
-22.735528985986804,22.958584192098286,r
4.122620080334138,42.1251116831076,r
-25.285355876786497,-25.727745170890813,r
-23.77450154997542,-23.96605228070579,r
-5.51060687723017,-15.828838951299687,r
-16.001418274818832,42.23445651048628,r
-19.319102238157924,-0.19760340559688494,r
